,city,tmpd,dptp,date,pm25tmean2,pm10tmean2,o3tmean2,no2tmean2
1641,chic,74.0,64.125,1991-06-30,,,34.161458333,11.186011905
1642,chic,81.0,69.0,1991-07-01,,69.0,31.784352649,25.539069264
1643,chic,82.0,61.75,1991-07-02,,34.0,31.356311275,31.44692029
1644,chic,78.5,66.25,1991-07-03,,61.5,24.138813406,28.375
1645,chic,73.0,61.25,1991-07-04,,,24.993432971,17.591666667
1646,chic,75.5,63.375,1991-07-05,,35.625,31.390625,24.544318182
1647,chic,81.0,69.625,1991-07-06,,32.0,40.609375,25.0375
1648,chic,80.0,68.125,1991-07-07,,37.5,39.677083333,16.225
1649,chic,71.0,56.625,1991-07-08,,,30.946331522,11.485615079
1650,chic,71.5,55.0,1991-07-09,,38.0,23.967844203,21.376578283
1651,chic,70.5,55.5,1991-07-10,,22.0,35.494791667,25.70959596
1652,chic,76.0,64.375,1991-07-11,,44.5,42.216032609,22.236476608
1653,chic,79.0,65.125,1991-07-12,,58.0,34.711730072,18.619633838
1654,chic,72.0,59.875,1991-07-13,,22.5,31.864583333,12.197916667
1655,chic,69.5,54.75,1991-07-14,,,24.973958333,9.1633454106
1656,chic,70.5,54.125,1991-07-15,,50.5,31.052083333,24.788194444
1657,chic,76.0,58.75,1991-07-16,,57.0,40.536458333,36.470328283
1658,chic,78.5,66.25,1991-07-17,,83.0,50.395833333,32.15625
1659,chic,83.0,63.625,1991-07-18,,76.0,52.911458333,26.986111111
1660,chic,85.5,65.5,1991-07-19,,85.5,58.045504386,27.463284157
1661,chic,85.0,65.25,1991-07-20,,49.0,52.785714286,16.694444444
1662,chic,83.0,71.75,1991-07-21,,54.0,48.271303258,22.246527778
1663,chic,88.0,71.25,1991-07-22,,70.0,34.857807669,24.551225571
1664,chic,74.5,51.625,1991-07-23,,30.0,31.074281417,19.223007246
1665,chic,70.5,53.125,1991-07-24,,51.0,25.519701087,26.802380952
1666,chic,68.0,52.25,1991-07-25,,16.0,23.252604167,16.458333333
1667,chic,66.0,51.625,1991-07-26,,24.5,24.449404762,20.275
1668,chic,66.5,54.125,1991-07-27,,18.5,29.541193182,17.741666667
1669,chic,73.5,59.0,1991-07-28,,,41.651041667,18.125
1670,chic,70.0,57.0,1991-07-29,,38.375,34.986111111,25.411363636
1671,chic,66.5,54.625,1991-07-30,,27.0,26.171296296,22.883333333
1672,chic,75.5,62.625,1991-07-31,,64.5,35.620719976,33.136904762
1673,chic,78.5,52.125,1991-08-01,,,34.333333333,40.06765873
1674,chic,83.5,65.75,1991-08-02,,131.0,39.518518519,55.489583333
1675,chic,71.0,61.875,1991-08-03,,15.0,30.759259259,17.364583333
1676,chic,69.0,51.0,1991-08-04,,14.285714286,22.449074074,12.927083333
1677,chic,68.0,50.125,1991-08-05,,,27.860690236,18.5125
1678,chic,71.5,57.125,1991-08-06,,39.5,31.375,23.558333333
1679,chic,72.5,63.375,1991-08-07,,42.0,26.328703704,34.290942029
1680,chic,67.5,61.875,1991-08-08,,32.5,27.715311326,24.330176768
1681,chic,69.5,54.375,1991-08-09,,15.0,29.258655395,16.142739899
1682,chic,70.0,53.375,1991-08-10,,24.5,23.444023569,21.045138889
1683,chic,68.0,47.75,1991-08-11,,28.0,28.180555556,25.253472222
1684,chic,67.5,57.875,1991-08-12,,36.5,24.518518519,27.351388889
1685,chic,70.5,54.0,1991-08-13,,31.0,27.959045584,24.745580808
1686,chic,71.5,52.625,1991-08-14,,65.0,28.795454545,44.43288135
1687,chic,77.0,61.625,1991-08-15,,63.0,30.951288245,32.950441919
1688,chic,76.5,61.75,1991-08-16,,58.5,33.962962963,35.698369565
1689,chic,75.0,61.875,1991-08-17,,35.0,30.62962963,18.819444444
1690,chic,74.0,60.5,1991-08-18,,34.5,26.023148148,17.491666667
1691,chic,64.5,59.375,1991-08-19,,18.0,17.52020202,11.9625
1692,chic,67.0,54.0,1991-08-20,,25.5,18.752777778,15.521329365
1693,chic,68.5,57.875,1991-08-21,,48.0,22.709138486,28.986413043
1694,chic,78.0,58.375,1991-08-22,,42.0,31.592592593,27.90625
1695,chic,70.5,57.75,1991-08-23,,18.0,22.572024594,20.390151515
1696,chic,75.5,62.625,1991-08-24,,43.5,40.301470588,22.4375
1697,chic,81.0,65.125,1991-08-25,,62.0,52.786433172,24.970833333
1698,chic,80.0,61.0,1991-08-26,,80.5,43.051189953,35.922727273
1699,chic,81.0,66.25,1991-08-27,,42.0,28.027116402,25.48115942
1700,chic,81.5,67.0,1991-08-28,,69.857142857,31.763888889,34.105429293
1701,chic,82.5,69.75,1991-08-29,,73.0,31.333333333,33.757891414
1702,chic,79.0,71.25,1991-08-30,,47.5,16.972222222,38.1772343
1703,chic,71.5,60.125,1991-08-31,,29.0,21.40625,15.879166667
1704,chic,66.5,59.25,1991-09-01,,24.5,29.947916667,12.520833333
1705,chic,73.5,60.375,1991-09-02,,,31.119047619,22.840277778
1706,chic,77.0,66.375,1991-09-03,,34.75,15.463541667,28.659406566
1707,chic,67.0,52.25,1991-09-04,,13.0,21.332729469,18.278683575
1708,chic,66.0,51.5,1991-09-05,,62.0,19.222515005,35.222371021
1709,chic,70.0,54.125,1991-09-06,,19.0,24.536458333,43.989583333
1710,chic,75.5,54.625,1991-09-07,,63.5,31.079257246,40.722222222
1711,chic,76.5,53.5,1991-09-08,,41.0,38.010416667,26.538194444
1712,chic,82.0,66.25,1991-09-09,,50.625,26.755208333,19.288194444
1713,chic,73.5,61.25,1991-09-10,,15.0,20.6875,17.482638889
1714,chic,67.5,56.625,1991-09-11,,21.0,18.228224272,13.678354978
1715,chic,70.5,65.75,1991-09-12,,34.0,19.513285024,28.766666667
1716,chic,73.5,65.625,1991-09-13,,53.5,24.598958333,29.625
1717,chic,79.0,68.875,1991-09-14,,33.0,17.453125,25.8125
1718,chic,81.5,68.75,1991-09-15,,34.285714286,22.213541667,16.869791667
1719,chic,69.0,50.625,1991-09-16,,43.0,18.119791667,18.071212121
1720,chic,63.5,49.5,1991-09-17,,40.5,11.380208333,24.925694444
1721,chic,56.5,35.0,1991-09-18,,42.0,13.96240942,13.945450886
1722,chic,47.0,29.375,1991-09-19,,38.0,12.62962963,16.666666667
1723,chic,47.5,35.625,1991-09-20,,28.0,11.866624318,28.105113636
1724,chic,54.5,35.0,1991-09-21,,34.0,19.625,30.902777778
1725,chic,58.5,52.375,1991-09-22,,25.0,18.726190476,20.819444444
1726,chic,53.5,38.75,1991-09-23,,32.0,9.7494162641,17.643382353
1727,chic,48.0,43.25,1991-09-24,,28.0,5.6664653784,28.229166667
1728,chic,54.0,40.75,1991-09-25,,36.0,8.1322463768,22.581123737
1729,chic,50.5,29.625,1991-09-26,,40.0,11.127616747,18.904671717
1730,chic,46.5,35.375,1991-09-27,,33.625,8.9385521886,28.660353535
1731,chic,49.5,35.75,1991-09-28,,16.0,15.365740741,23.423611111
1732,chic,53.5,46.0,1991-09-29,,32.0,20.5,22.805555556
1733,chic,67.5,50.25,1991-09-30,,76.0,26.638227513,24.611111111
1734,chic,59.0,47.375,1991-10-01,,60.0,15.934380032,26.242108586
1735,chic,69.0,60.25,1991-10-02,,47.0,19.642989418,27.821759259
1736,chic,62.5,53.375,1991-10-03,,31.375,16.624733129,20.353311192
1737,chic,56.0,54.875,1991-10-04,,15.0,15.364583333,17.009615173
1738,chic,48.0,31.25,1991-10-05,,19.0,16.791666667,9.2708333333
1739,chic,44.0,33.0,1991-10-06,,16.0,10.395833333,10.26626462
1740,chic,45.0,33.625,1991-10-07,,28.5,8.4575464793,18.265700483
1741,chic,62.5,47.0,1991-10-08,,29.0,22.915458937,20.155495169
1742,chic,61.5,46.875,1991-10-09,,51.428571429,17.15942029,32.995567084
1743,chic,53.5,42.375,1991-10-10,,63.0,14.022418478,30.263033414
1744,chic,56.0,38.0,1991-10-11,,38.0,11.314814815,29.819444444
1745,chic,48.5,38.5,1991-10-12,,25.0,14.356481481,15.267361111
1746,chic,46.0,37.25,1991-10-13,,17.5,13.157407407,15.850378788
1747,chic,50.5,34.375,1991-10-14,,,6.1018518519,12.427083333
1748,chic,41.5,24.0,1991-10-15,,27.625,5.9810606061,15.882095411
1749,chic,45.5,33.875,1991-10-16,,37.0,9.7916666667,24.465277778
1750,chic,61.5,40.625,1991-10-17,,78.5,15.185990338,21.127305665
1751,chic,44.5,36.25,1991-10-18,,26.0,14.998737374,14.236426768
1752,chic,38.0,24.5,1991-10-19,,27.5,13.296296296,16.607638889
1753,chic,41.5,25.5,1991-10-20,,20.0,11.884259259,23.03125
1754,chic,50.5,44.0,1991-10-21,,46.0,14.893518519,26.486111111
1755,chic,64.0,47.0,1991-10-22,,46.0,24.947564412,27.0625
1756,chic,66.5,60.75,1991-10-23,,61.5,19.393147158,21.327380952
1757,chic,68.0,63.625,1991-10-24,,25.0,9.2652308105,15.264389234
1758,chic,58.5,48.125,1991-10-25,,16.0,5.734375,11.6625
1759,chic,50.5,46.875,1991-10-26,,20.0,9.0625,11.191666667
1760,chic,50.0,51.0,1991-10-27,,10.0,8.03125,7.1583333333
1761,chic,55.0,53.625,1991-10-28,,2.0,7.4166666667,13.051785714
1762,chic,63.5,60.25,1991-10-29,,39.0,5.203125,19.870833333
1763,chic,46.5,38.125,1991-10-30,,8.0,5.767560112,10.260984848
1764,chic,48.0,49.875,1991-10-31,,,7.755952381,13.383333333
1765,chic,43.5,28.0,1991-11-01,,,10.291666667,15.689772727
1766,chic,25.0,10.375,1991-11-02,,23.0,18.770833333,7.9166666667
1767,chic,18.5,16.75,1991-11-03,,17.0,16.0625,8.475
1768,chic,18.5,9.625,1991-11-04,,45.5,11.479166667,17.0875
1769,chic,28.0,26.375,1991-11-05,,26.0,5.3469202899,23.133333333
1770,chic,28.5,6.25,1991-11-06,,35.0,11.520833333,18.975362319
1771,chic,20.0,-1.625,1991-11-07,,30.0,6.4583333333,22.967878788
1772,chic,22.0,7.875,1991-11-08,,39.25,5.0208333333,31.208333333
1773,chic,26.0,18.125,1991-11-09,,7.0,6.4672619048,32.825
1774,chic,33.0,27.25,1991-11-10,,45.0,3.4166666667,35.575
1775,chic,34.5,33.125,1991-11-11,,,2.1666666667,24.320833333
1776,chic,35.0,32.0,1991-11-12,,39.5,2.875,20.747115385
1777,chic,45.5,38.625,1991-11-13,,28.0,3.8541666667,25.6625
1778,chic,48.0,51.625,1991-11-14,,36.0,3.875,27.636956522
1779,chic,50.0,42.0,1991-11-15,,38.0,9.4166666667,23.547414361
1780,chic,41.0,33.375,1991-11-16,,28.5,19.270833333,13.9375
1781,chic,42.5,39.25,1991-11-17,,,12.291666667,17.633333333
1782,chic,57.0,57.625,1991-11-18,,36.0,8.7916666667,21.925
1783,chic,57.0,48.75,1991-11-19,,28.0,9.2083333333,22.34047619
1784,chic,40.5,32.25,1991-11-20,,21.875,5.5416666667,22.166666667
1785,chic,40.0,33.125,1991-11-21,,,4.1875,42.639688832
1786,chic,43.5,40.625,1991-11-22,,45.5,2.3333333333,33.59375
1787,chic,34.5,19.625,1991-11-23,,20.0,6.25,16.385416667
1788,chic,23.0,16.5,1991-11-24,,33.0,15.104166667,12.427083333
1789,chic,17.5,10.125,1991-11-25,,27.0,6.4285714286,23.290151515
1790,chic,23.0,21.125,1991-11-26,,37.375,3.5625,28.688669302
1791,chic,38.5,33.0,1991-11-27,,35.0,6.7246376812,17.983333333
1792,chic,36.0,36.75,1991-11-28,,10.0,11.729166667,16.641666667
1793,chic,49.0,53.5,1991-11-29,,,10.729166667,20.179166667
1794,chic,43.5,25.75,1991-11-30,,19.0,14.0,10.608333333
1795,chic,27.0,13.375,1991-12-01,,19.0,5.8958333333,15.513888889
1796,chic,30.5,30.0,1991-12-02,,16.625,11.354166667,16.939915459
1797,chic,22.0,12.375,1991-12-03,,22.0,8.4375,19.619002525
1798,chic,8.0,-1.0,1991-12-04,,35.0,8.1458333333,20.131313131
1799,chic,20.5,19.0,1991-12-05,,23.0,5.214673913,23.692330918
1800,chic,24.0,30.625,1991-12-06,,33.5,5.5833333333,25.613762626
1801,chic,44.0,46.375,1991-12-07,,20.0,4.875,21.8125
1802,chic,49.0,45.5,1991-12-08,,24.285714286,6.2708333333,17.319444444
1803,chic,35.5,32.0,1991-12-09,,42.0,4.0,23.9375
1804,chic,38.5,36.375,1991-12-10,,25.5,3.3125,21.496843434
1805,chic,40.0,34.75,1991-12-11,,28.0,3.4375,22.667435222
1806,chic,49.0,50.25,1991-12-12,,27.0,3.8541666667,19.095833333
1807,chic,37.5,35.25,1991-12-13,,41.0,2.875,22.541666667
1808,chic,29.0,11.875,1991-12-14,,36.75,13.833333333,10.462121212
1809,chic,18.0,1.5,1991-12-15,,26.0,12.0625,13.336805556
1810,chic,21.0,24.375,1991-12-16,,27.5,4.8541666667,21.079229798
1811,chic,28.5,12.375,1991-12-17,,46.0,7.5208333333,18.568452381
1812,chic,15.5,4.75,1991-12-18,,31.0,8.75,17.583928571
1813,chic,19.0,15.625,1991-12-19,,37.0,3.8125,30.991666667
1814,chic,32.5,32.875,1991-12-20,,29.375,2.125,20.132478632
1815,chic,31.0,27.25,1991-12-21,,20.0,2.0,18.107638889
1816,chic,32.5,34.5,1991-12-22,,11.5,3.25,14.504385965
1817,chic,30.5,18.625,1991-12-23,,22.0,6.2916666667,20.166982323
1818,chic,30.0,26.375,1991-12-24,,29.0,4.5416666667,21.777777778
1819,chic,30.0,28.75,1991-12-25,,39.0,3.3125,25.444444444
1820,chic,35.5,32.375,1991-12-26,,33.0,4.1041666667,22.201388889
1821,chic,35.5,32.0,1991-12-27,,31.0,9.1875,14.225392512
1822,chic,35.0,34.0,1991-12-28,,27.0,7.4375,15.25
1823,chic,32.5,27.625,1991-12-29,,42.0,3.7291666667,14.739583333
1824,chic,34.0,28.5,1991-12-30,,29.0,5.0458333333,21.153409091
1825,chic,33.0,28.0,1991-12-31,,21.0,6.0969202899,18.226233609
1826,chic,33.5,32.625,1992-01-01,,33.428571429,5.4583333333,19.697916667
1827,chic,39.5,41.875,1992-01-02,,31.0,2.4166666667,24.822916667
1828,chic,38.5,34.875,1992-01-03,,32.0,2.125,24.607007576
1829,chic,35.0,32.5,1992-01-04,,22.0,6.125,19.416666667
1830,chic,35.0,32.375,1992-01-05,,25.5,8.0,16.645833333
1831,chic,35.0,33.125,1992-01-06,,30.0,3.0416666667,19.475
1832,chic,34.5,31.5,1992-01-07,,41.428571429,2.4791666667,23.460597826
1833,chic,38.5,40.875,1992-01-08,,26.5,3.375,21.708333333
1834,chic,38.0,33.625,1992-01-09,,33.5,2.0,14.178030303
1835,chic,30.0,23.125,1992-01-10,,32.0,4.4782608696,19.34375
1836,chic,36.0,34.875,1992-01-11,,25.0,4.9791666667,20.552083333
1837,chic,36.5,38.125,1992-01-12,,23.0,7.4166666667,18.479166667
1838,chic,32.5,30.75,1992-01-13,,18.125,6.7708333333,17.34375
1839,chic,20.5,10.5,1992-01-14,,24.0,11.5625,21.927083333
1840,chic,6.0,-9.625,1992-01-15,,38.0,8.2518939394,24.614583333
1841,chic,7.5,15.0,1992-01-16,,39.0,7.8143939394,24.22478355
1842,chic,21.0,3.25,1992-01-17,,34.5,11.166666667,18.072916667
1843,chic,5.5,-7.25,1992-01-18,,,11.625,22.200634058
1844,chic,14.5,23.375,1992-01-19,,27.5,7.2291666667,26.805555556
1845,chic,24.0,20.5,1992-01-20,,42.0,6.3333333333,25.875
1846,chic,33.5,33.0,1992-01-21,,44.0,4.5,30.797077922
1847,chic,35.5,36.875,1992-01-22,,34.0,4.3333333333,28.5
1848,chic,28.5,15.875,1992-01-23,,50.0,8.5952380952,16.222222222
1849,chic,18.5,7.25,1992-01-24,,65.0,11.895833333,20.611111111
1850,chic,25.0,20.5,1992-01-25,,24.75,7.2291666667,23.597222222
1851,chic,19.5,23.125,1992-01-26,,29.0,7.7708333333,28.430555556
1852,chic,30.0,25.875,1992-01-27,,45.5,3.7083333333,25.739583333
1853,chic,29.5,25.75,1992-01-28,,41.0,5.4166666667,30.712862319
1854,chic,30.0,31.5,1992-01-29,,46.5,6.1875,22.260416667
1855,chic,33.5,34.375,1992-01-30,,40.5,2.2916666667,27.135416667
1856,chic,32.0,22.375,1992-01-31,,20.125,9.8541666667,21.219655797
1857,chic,30.5,22.625,1992-02-01,,41.5,16.3125,22.473958333
1858,chic,37.5,33.5,1992-02-02,,23.5,4.4166666667,27.53125
1859,chic,43.5,43.0,1992-02-03,,82.5,2.5833333333,40.895833333
1860,chic,36.0,25.375,1992-02-04,,26.5,9.1666666667,20.333333333
1861,chic,32.5,30.25,1992-02-05,,23.0,7.9791666667,26.28125
1862,chic,34.5,30.375,1992-02-06,,37.0,5.4166666667,24.701704545
1863,chic,28.0,17.375,1992-02-07,,34.5,10.729166667,20.779438406
1864,chic,18.5,4.625,1992-02-08,,25.0,13.229166667,14.885416667
1865,chic,17.5,11.5,1992-02-09,,43.5,7.5208333333,23.614583333
1866,chic,31.0,33.0,1992-02-10,,78.0,3.2083333333,24.083333333
1867,chic,27.0,12.5,1992-02-11,,19.0,10.520833333,20.114583333
1868,chic,23.5,18.375,1992-02-12,,31.375,13.895833333,20.614583333
1869,chic,30.0,30.5,1992-02-13,,37.5,2.2083333333,23.549365942
1870,chic,33.0,32.5,1992-02-14,,31.5,6.3625,21.504734848
1871,chic,35.0,33.625,1992-02-15,,25.5,3.7083333333,22.885416667
1872,chic,34.0,34.625,1992-02-16,,26.0,7.0,20.041666667
1873,chic,37.5,36.375,1992-02-17,,36.0,9.4583333333,22.583333333
1874,chic,40.5,42.375,1992-02-18,,37.857142857,3.6979166667,24.928571429
1875,chic,37.5,32.875,1992-02-19,,26.0,5.6837944664,27.84375
1876,chic,39.5,34.5,1992-02-20,,37.0,9.880952381,23.875
1877,chic,31.5,27.375,1992-02-21,,25.0,14.748106061,27.451136364
1878,chic,42.0,33.875,1992-02-22,,30.0,10.833333333,24.208333333
1879,chic,37.0,36.875,1992-02-23,,35.0,17.666666667,21.260416667
1880,chic,36.0,34.125,1992-02-24,,38.125,10.479166667,25.833333333
1881,chic,33.5,27.25,1992-02-25,,36.5,11.304924242,25.981060606
1882,chic,33.5,31.375,1992-02-26,,36.0,13.479166667,25.291666667
1883,chic,39.5,34.125,1992-02-27,,34.0,7.9772727273,29.427083333
1884,chic,39.5,26.625,1992-02-28,,27.0,13.458333333,20.979166667
1885,chic,30.0,25.125,1992-02-29,,22.0,22.708333333,20.96875
1886,chic,54.0,41.125,1992-03-01,,36.375,18.416666667,24.864583333
1887,chic,45.5,37.875,1992-03-02,,44.5,11.354166667,30.375
1888,chic,38.0,38.125,1992-03-03,,59.0,6.8958333333,26.401721014
1889,chic,49.0,40.75,1992-03-04,,77.0,8.75,35.074810606
1890,chic,53.0,53.75,1992-03-05,,99.0,6.8333333333,41.430555556
1891,chic,55.5,52.125,1992-03-06,,50.0,8.125,32.708333333
1892,chic,48.0,48.0,1992-03-07,,43.714285714,3.5416666667,28.152777778
1893,chic,52.5,50.375,1992-03-08,,27.5,9.0,24.472222222
1894,chic,44.0,31.375,1992-03-09,,34.0,14.458333333,26.020833333
1895,chic,20.5,11.0,1992-03-10,,32.5,23.020833333,22.10770751
1896,chic,19.5,16.0,1992-03-11,,34.0,21.1875,26.916666667
1897,chic,22.5,12.375,1992-03-12,,31.5,18.083333333,30.229166667
1898,chic,25.5,21.875,1992-03-13,,33.75,17.75,29.791666667
1899,chic,29.0,19.75,1992-03-14,,27.0,19.791666667,28.652777778
1900,chic,29.0,17.0,1992-03-15,,28.5,18.9375,31.333333333
1901,chic,34.5,36.875,1992-03-16,,28.5,12.196969697,30.611111111
1902,chic,38.0,24.0,1992-03-17,,26.5,21.333333333,23.541666667
1903,chic,34.0,22.0,1992-03-18,,20.5,26.541666667,21.203282828
1904,chic,36.0,22.75,1992-03-19,,24.0,28.762681159,29.672619048
1905,chic,35.0,21.125,1992-03-20,,40.0,15.833333333,35.103219697
1906,chic,30.5,31.125,1992-03-21,,33.0,29.541666667,27.427083333
1907,chic,27.5,14.125,1992-03-22,,19.5,25.520833333,25.635416667
1908,chic,30.5,23.125,1992-03-23,,54.0,13.4375,48.930706522
1909,chic,43.0,34.25,1992-03-24,,58.0,16.595833333,37.09469697
1910,chic,44.5,32.375,1992-03-25,,40.75,12.1875,31.697916667
1911,chic,41.5,26.875,1992-03-26,,46.5,15.833333333,28.066176471
1912,chic,34.0,26.0,1992-03-27,,26.5,23.833333333,27.125
1913,chic,36.0,31.25,1992-03-28,,39.5,18.020833333,42.347222222
1914,chic,39.5,37.75,1992-03-29,,25.0,27.270833333,24.388888889
1915,chic,42.0,29.5,1992-03-30,,34.0,20.479166667,32.871732026
1916,chic,41.5,27.0,1992-03-31,,35.375,16.666666667,34.536231884
1917,chic,33.5,25.25,1992-04-01,,20.0,23.225347222,24.388888889
1918,chic,31.5,19.5,1992-04-02,,32.0,18.516171329,29.972222222
1919,chic,38.0,31.875,1992-04-03,,45.5,13.489583333,31.472222222
1920,chic,36.5,22.125,1992-04-04,,20.0,26.9375,25.041666667
1921,chic,38.5,23.25,1992-04-05,,29.0,20.90625,32.055555556
1922,chic,49.5,31.875,1992-04-06,,42.125,17.84375,37.802083333
1923,chic,52.0,38.5,1992-04-07,,76.5,14.496212121,40.70625
1924,chic,50.5,28.125,1992-04-08,,53.0,19.372632576,37.683333333
1925,chic,48.0,36.0,1992-04-09,,37.0,26.922698452,28.316403162
1926,chic,57.5,57.375,1992-04-10,,45.0,19.983857402,31.738106061
1927,chic,49.5,36.375,1992-04-11,,18.0,17.151041667,26.675
1928,chic,37.0,19.0,1992-04-12,,14.857142857,32.057291667,13.816666667
1929,chic,38.0,28.625,1992-04-13,,32.0,15.918560606,22.418560606
1930,chic,42.0,31.875,1992-04-14,,44.5,9.7651721014,26.128478261
1931,chic,48.5,50.375,1992-04-15,,53.0,10.273809524,31.979166667
1932,chic,53.0,40.25,1992-04-16,,26.0,17.239583333,28.182291667
1933,chic,41.5,38.75,1992-04-17,,23.0,22.921875,24.541666667
1934,chic,51.0,58.125,1992-04-18,,40.5,10.453125,25.625
1935,chic,65.5,59.75,1992-04-19,,24.0,23.739583333,18.333333333
1936,chic,66.0,58.25,1992-04-20,,22.5,21.583333333,18.973958333
1937,chic,48.0,36.5,1992-04-21,,34.5,12.931660354,16.638134058
1938,chic,43.0,30.875,1992-04-22,,37.0,17.545386905,21.234848485
1939,chic,48.5,42.75,1992-04-23,,40.5,7.980298913,33.349206349
1940,chic,44.5,37.625,1992-04-24,,33.571428571,8.5214460784,27.854166667
1941,chic,43.5,33.625,1992-04-25,,14.0,17.363095238,21.958333333
1942,chic,46.5,36.5,1992-04-26,,11.5,19.517857143,14.066123188
1943,chic,40.5,26.25,1992-04-27,,20.0,24.478577899,17.051953934
1944,chic,44.0,29.5,1992-04-28,,55.0,18.093976449,41.552083333
1945,chic,58.5,51.625,1992-04-29,,52.5,16.405570652,31.02807971
1946,chic,49.5,42.125,1992-04-30,,55.375,15.137001812,29.309912008
1947,chic,64.5,52.5,1992-05-01,,141.0,32.917346014,25.358333333
1948,chic,64.0,32.5,1992-05-02,,67.0,27.583333333,20.5
1949,chic,48.5,34.875,1992-05-03,,34.5,18.095238095,15.505208333
1950,chic,44.0,29.875,1992-05-04,,23.5,19.387087444,22.494318182
1951,chic,43.5,23.125,1992-05-05,,56.0,31.305272109,17.303954451
1952,chic,44.5,21.25,1992-05-06,,31.857142857,21.340367965,27.504166667
1953,chic,52.0,24.75,1992-05-07,,100.0,21.742236025,41.423188406
1954,chic,56.0,28.0,1992-05-08,,65.0,35.0,49.777135774
1955,chic,58.5,48.25,1992-05-09,,49.0,45.609375,29.7
1956,chic,65.5,48.5,1992-05-10,,53.0,41.359375,25.866666667
1957,chic,72.0,56.375,1992-05-11,,84.0,33.758028656,26.235507246
1958,chic,69.0,61.5,1992-05-12,,47.571428571,26.416666667,28.781521739
1959,chic,55.0,36.875,1992-05-13,,,22.978940217,18.975
1960,chic,54.0,46.0,1992-05-14,,19.0,13.50313794,28.609848485
1961,chic,60.5,48.875,1992-05-15,,81.0,18.723731884,38.108333333
1962,chic,73.0,60.25,1992-05-16,,67.0,41.357142857,30.8125
1963,chic,67.5,48.625,1992-05-17,,35.0,35.023809524,16.953125
1964,chic,52.0,43.5,1992-05-18,,21.125,21.875744048,17.330615942
1965,chic,57.5,44.125,1992-05-19,,38.0,22.104619565,33.574621212
1966,chic,67.0,51.125,1992-05-20,,,36.138586957,40.437987013
1967,chic,71.0,60.5,1992-05-21,,92.0,33.601799242,43.004545455
1968,chic,73.5,64.125,1992-05-22,,83.0,24.777667984,34.583333333
1969,chic,55.0,36.125,1992-05-23,,54.0,19.006469979,14.529166667
1970,chic,40.5,30.625,1992-05-24,,10.875,29.244047619,9.9625
1971,chic,41.0,32.75,1992-05-25,,,29.130952381,14.266666667
1972,chic,44.0,29.375,1992-05-26,,18.0,25.23353888,25.08134058
1973,chic,48.0,24.625,1992-05-27,,38.0,16.5625,32.575
1974,chic,50.5,31.375,1992-05-28,,70.0,22.447916667,40.57619675
1975,chic,55.0,33.75,1992-05-29,,56.0,32.376811594,33.348484848
1976,chic,58.0,42.375,1992-05-30,,33.625,40.701530612,29.575
1977,chic,60.0,39.75,1992-05-31,,42.0,36.125,39.825
1978,chic,59.0,45.5,1992-06-01,,43.0,22.94701087,42.683333333
1979,chic,61.5,40.25,1992-06-02,,21.0,22.393568841,32.640909091
1980,chic,65.0,48.25,1992-06-03,,55.0,42.692708333,36.607246377
1981,chic,65.5,60.75,1992-06-04,,51.0,24.671875,34.14047619
1982,chic,67.5,58.375,1992-06-05,,53.714285714,32.292613636,34.132142857
1983,chic,67.5,56.625,1992-06-06,,53.0,33.109375,36.166666667
1984,chic,66.5,44.5,1992-06-07,,19.0,33.395833333,18.483333333
1985,chic,62.0,47.75,1992-06-08,,19.0,22.947916667,25.445833333
1986,chic,65.0,43.875,1992-06-09,,18.0,26.027626812,20.358333333
1987,chic,64.0,42.5,1992-06-10,,27.0,28.051259881,31.868297101
1988,chic,67.0,47.25,1992-06-11,,41.857142857,27.055641822,38.266666667
